inventory_id,record_type,screen,route,component,user_action,api_endpoint,method,server_action,service,ros_component,agent,llm_provider,db_model,external_provider,auth_required,rbac_required,tenant_check,idempotency,mock_present,error_handling,persistence,test_file,status,severity,evidence,file,line,notes
ACT-00079,user_action,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:206 — onChange handler,src/app/admin/managed-hiring/agreements/builder/page.tsx,206,No nearby API call detected; verify whether UI-only is intentional.
ACT-00080,user_action,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:207 — onChange handler,src/app/admin/managed-hiring/agreements/builder/page.tsx,207,No nearby API call detected; verify whether UI-only is intentional.
ACT-00081,user_action,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:215 — onChange handler,src/app/admin/managed-hiring/agreements/builder/page.tsx,215,No nearby API call detected; verify whether UI-only is intentional.
ACT-00082,user_action,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:219 — onChange handler,src/app/admin/managed-hiring/agreements/builder/page.tsx,219,No nearby API call detected; verify whether UI-only is intentional.
ACT-00083,user_action,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:227 — onChange handler,src/app/admin/managed-hiring/agreements/builder/page.tsx,227,No nearby API call detected; verify whether UI-only is intentional.
ACT-00084,user_action,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:236 — onChange handler,src/app/admin/managed-hiring/agreements/builder/page.tsx,236,No nearby API call detected; verify whether UI-only is intentional.
ACT-00085,user_action,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:241 — onChange handler,src/app/admin/managed-hiring/agreements/builder/page.tsx,241,No nearby API call detected; verify whether UI-only is intentional.
ACT-00086,user_action,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:248 — onClick handler,src/app/admin/managed-hiring/agreements/builder/page.tsx,248,No nearby API call detected; verify whether UI-only is intentional.
ACT-00087,user_action,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:252 — onClick handler,src/app/admin/managed-hiring/agreements/builder/page.tsx,252,No nearby API call detected; verify whether UI-only is intentional.
CALL-00088,frontend_api_call,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,fetch GET /api/agreements/templates,/api/agreements/templates,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:34 — frontend call GET /api/agreements/templates,src/app/admin/managed-hiring/agreements/builder/page.tsx,34,Must reconcile against an API endpoint row.
CALL-00089,frontend_api_call,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,fetch GET /api/agreements/requirements/${reqId},/api/agreements/requirements/${reqId},GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:35 — frontend call GET /api/agreements/requirements/${reqId},src/app/admin/managed-hiring/agreements/builder/page.tsx,35,Must reconcile against an API endpoint row.
CALL-00090,frontend_api_call,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,fetch POST /api/agreements/contracts,/api/agreements/contracts,POST,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:100 — frontend call POST /api/agreements/contracts,src/app/admin/managed-hiring/agreements/builder/page.tsx,100,Must reconcile against an API endpoint row.
CALL-00091,frontend_api_call,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,fetch POST /api/agreements/contracts/${data.agreement.id},/api/agreements/contracts/${data.agreement.id},POST,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:110 — frontend call POST /api/agreements/contracts/${data.agreement.id},src/app/admin/managed-hiring/agreements/builder/page.tsx,110,Must reconcile against an API endpoint row.
CALL-00092,frontend_api_call,/admin/managed-hiring/agreements/builder,/admin/managed-hiring/agreements/builder,src/app/admin/managed-hiring/agreements/builder/page.tsx,fetch PATCH /api/agreements/requirements/${reqId},/api/agreements/requirements/${reqId},PATCH,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/admin/managed-hiring/agreements/builder/page.tsx:118 — frontend call PATCH /api/agreements/requirements/${reqId},src/app/admin/managed-hiring/agreements/builder/page.tsx,118,Must reconcile against an API endpoint row.
SCR-00093,screen,/admin/managed-hiring/operations,/admin/managed-hiring/operations,src/app/admin/managed-hiring/operations/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/admin/managed-hiring/operations/page.tsx:1 — screen route /admin/managed-hiring/operations,src/app/admin/managed-hiring/operations/page.tsx,1,Interactive handlers detected; action-level rows follow.
CALL-00094,frontend_api_call,/admin/managed-hiring/operations,/admin/managed-hiring/operations,src/app/admin/managed-hiring/operations/page.tsx,fetch GET /api/admin/managed-hiring/config,/api/admin/managed-hiring/config,GET,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/operations/page.tsx:24 — frontend call GET /api/admin/managed-hiring/config,src/app/admin/managed-hiring/operations/page.tsx,24,Must reconcile against an API endpoint row.
CALL-00095,frontend_api_call,/admin/managed-hiring/operations,/admin/managed-hiring/operations,src/app/admin/managed-hiring/operations/page.tsx,fetch GET /api/admin/invoices,/api/admin/invoices,GET,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/operations/page.tsx:25 — frontend call GET /api/admin/invoices,src/app/admin/managed-hiring/operations/page.tsx,25,Must reconcile against an API endpoint row.
SCR-00096,screen,/admin/managed-hiring/pipeline,/admin/managed-hiring/pipeline,src/app/admin/managed-hiring/pipeline/page.tsx,Screen render,,,,,HiringPipeline,,,,,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/admin/managed-hiring/pipeline/page.tsx:1 — screen route /admin/managed-hiring/pipeline,src/app/admin/managed-hiring/pipeline/page.tsx,1,Interactive handlers detected; action-level rows follow.
CALL-00097,frontend_api_call,/admin/managed-hiring/pipeline,/admin/managed-hiring/pipeline,src/app/admin/managed-hiring/pipeline/page.tsx,fetch GET /api/agreements/requirements,/api/agreements/requirements,GET,,,HiringPipeline,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/admin/managed-hiring/pipeline/page.tsx:13 — frontend call GET /api/agreements/requirements,src/app/admin/managed-hiring/pipeline/page.tsx,13,Must reconcile against an API endpoint row.
SCR-00098,screen,/admin/managed-hiring/requests,/admin/managed-hiring/requests,src/app/admin/managed-hiring/requests/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/admin/managed-hiring/requests/page.tsx:1 — screen route /admin/managed-hiring/requests,src/app/admin/managed-hiring/requests/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00099,user_action,/admin/managed-hiring/requests,/admin/managed-hiring/requests,src/app/admin/managed-hiring/requests/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/requests/page.tsx:51 — onClick handler,src/app/admin/managed-hiring/requests/page.tsx,51,No nearby API call detected; verify whether UI-only is intentional.
ACT-00100,user_action,/admin/managed-hiring/requests,/admin/managed-hiring/requests,src/app/admin/managed-hiring/requests/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/requests/page.tsx:51 — undefined handler,src/app/admin/managed-hiring/requests/page.tsx,51,No nearby API call detected; verify whether UI-only is intentional.
ACT-00101,user_action,/admin/managed-hiring/requests,/admin/managed-hiring/requests,src/app/admin/managed-hiring/requests/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/requests/page.tsx:58 — onClick handler,src/app/admin/managed-hiring/requests/page.tsx,58,No nearby API call detected; verify whether UI-only is intentional.
ACT-00102,user_action,/admin/managed-hiring/requests,/admin/managed-hiring/requests,src/app/admin/managed-hiring/requests/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/requests/page.tsx:58 — undefined handler,src/app/admin/managed-hiring/requests/page.tsx,58,No nearby API call detected; verify whether UI-only is intentional.
ACT-00103,user_action,/admin/managed-hiring/requests,/admin/managed-hiring/requests,src/app/admin/managed-hiring/requests/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/requests/page.tsx:118 — onClick handler,src/app/admin/managed-hiring/requests/page.tsx,118,No nearby API call detected; verify whether UI-only is intentional.
ACT-00104,user_action,/admin/managed-hiring/requests,/admin/managed-hiring/requests,src/app/admin/managed-hiring/requests/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/requests/page.tsx:118 — undefined handler,src/app/admin/managed-hiring/requests/page.tsx,118,No nearby API call detected; verify whether UI-only is intentional.
CALL-00105,frontend_api_call,/admin/managed-hiring/requests,/admin/managed-hiring/requests,src/app/admin/managed-hiring/requests/page.tsx,fetch GET /api/agreements/requirements,/api/agreements/requirements,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/admin/managed-hiring/requests/page.tsx:14 — frontend call GET /api/agreements/requirements,src/app/admin/managed-hiring/requests/page.tsx,14,Must reconcile against an API endpoint row.
SCR-00106,screen,/admin/managed-hiring/templates,/admin/managed-hiring/templates,src/app/admin/managed-hiring/templates/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,yes,false,true,none/unknown,,GREEN,LOW,src/app/admin/managed-hiring/templates/page.tsx:1 — screen route /admin/managed-hiring/templates,src/app/admin/managed-hiring/templates/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00107,user_action,/admin/managed-hiring/templates,/admin/managed-hiring/templates,src/app/admin/managed-hiring/templates/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/templates/page.tsx:72 — onClick handler,src/app/admin/managed-hiring/templates/page.tsx,72,No nearby API call detected; verify whether UI-only is intentional.
ACT-00108,user_action,/admin/managed-hiring/templates,/admin/managed-hiring/templates,src/app/admin/managed-hiring/templates/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/templates/page.tsx:72 — undefined handler,src/app/admin/managed-hiring/templates/page.tsx,72,No nearby API call detected; verify whether UI-only is intentional.
ACT-00109,user_action,/admin/managed-hiring/templates,/admin/managed-hiring/templates,src/app/admin/managed-hiring/templates/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/templates/page.tsx:79 — onClick handler,src/app/admin/managed-hiring/templates/page.tsx,79,No nearby API call detected; verify whether UI-only is intentional.
ACT-00110,user_action,/admin/managed-hiring/templates,/admin/managed-hiring/templates,src/app/admin/managed-hiring/templates/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/templates/page.tsx:79 — undefined handler,src/app/admin/managed-hiring/templates/page.tsx,79,No nearby API call detected; verify whether UI-only is intentional.
ACT-00111,user_action,/admin/managed-hiring/templates,/admin/managed-hiring/templates,src/app/admin/managed-hiring/templates/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,yes,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/templates/page.tsx:125 — onClick handler,src/app/admin/managed-hiring/templates/page.tsx,125,No nearby API call detected; verify whether UI-only is intentional.
ACT-00112,user_action,/admin/managed-hiring/templates,/admin/managed-hiring/templates,src/app/admin/managed-hiring/templates/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,yes,false,false,unknown,,GREEN,LOW,src/app/admin/managed-hiring/templates/page.tsx:125 — undefined handler,src/app/admin/managed-hiring/templates/page.tsx,125,No nearby API call detected; verify whether UI-only is intentional.
